RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
196,Clam - Lobster Bake,1774,Esmie,PT6H40M,PT1H15M,PT7H55M,"Even if you don't live at the beach, you can enjoy an impressive backyard clambake. Simply substitute a combination of greens and damp cheesecloth for seaweed, firewood for driftwood and heavy duty aluminum foil for the traditional sand covering.  About 12 lbs. of mixed greens (collard greens, kale, etc.) and 15 yards of cheesecloth will hold in moisture as food cooks. Three rolls of heavy duty 37 1/2  ft. aluminum foil will both line and seal pit","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/19/6/196.jpg""",Lobster,"c(""Healthy"", ""Free Of..."", ""Weeknight"")","c(""8"", ""8"", ""8"", ""8"", ""8"", ""4 -8"")","c(""baking potatoes"", ""sweet potatoes"", ""corn"", ""onions"", ""chicken halves"", ""live lobsters"", ""clams"")",5,1,990.1,30.8,8.4,704.2,71.1,7.3,9.6,107.2,8,NA,"c(""Prepare your favorite clam chowder as an appetizer."", ""Serve clambake with plenty of melted butter, lemons, and watermelon."", ""\""  Detailed directions below."", ""Dig a bow-shaped pit 3 ft. in diameter and 1.5 feet deep in the center."", ""Using crisscross pattern, line with double thickness of heavy duty aluminum foil, then a layer of dry rocks about the size of grapefruit. NOTE: Wet rocks can explode. Build a bonfire on top of rocks in the pit. Use firewood and kindling."", ""Let the fire burn 1.5 to 2 hours or until burned down and rocks are hot. NOTE: Do not use charcoal."", 
""Soak corn-on-the-cob (with silk removed) and mixed greens in cold water while fire is burning."", ""Wash clams and set aside. Refrigerate lobster on ice. Peel onions; remove ends.  Oil potatoes."", ""Once fire has burned down, work quickly to prevent rocks from losing heat. Tamp down embers."", ""On top of rocks, layer pit in the following order: Half of the greens, strips of wet cheesecloth, potatoes, corn, onions, chicken halves, live lobsters and clams."", ""Cover food with remaining wet cheesecloth, then greens."", 
""Cover pit with heavy duty aluminum foil."", ""Crimp all sides to the edges of aluminum foil used to line the pit. Let food steam cook 40 to 60 minutes."", ""Remove foods immediately when done. Cooking times will vary depending on temperature of rocks."", ""Peek at clams after 40 minutes.  If they are open and lobsters are bright red, dinner is ready."", ""Serve with melted butter and lemon."")"
197,Civil War Cake,1607,Susan Antonucci,PT3M,PT1H20M,PT1H23M,"Someone was looking for a cake that didn't have any milk in it.  Well I found this one of my mothers. It is got to be over 67 years old. It is really good it tastes like a spice cake.    Civil War Cake   (or-Eggless, Butterless, Milkless Cake)",character(0),Dessert,"c(""Low Protein"", ""Healthy"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""2"", ""2"", ""1"", ""4 1/2"", ""1"", ""2"", ""2"", ""1/8"", ""1"", ""1"")","c(""raisins"", ""water"", ""sugar"", ""shortening"", ""cake flour"", ""salt"", ""cinnamon"", ""baking soda"", ""nutmeg"", ""clove"")",5,2,871.4,26.6,6.6,616.1,155.8,3.9,83.8,8.1,8,NA,"c(""Combine raisins, sugar, 1 cup of water, shortening, salt & spices in a saucepan."", ""Bring to a boil, simmer 3 minutes, stirring occasionally, then cool till  lukewarm, then add the other cp of water."", ""Dissolve soda in 2 teas."", ""of water, set aside.  Stir sifted & measured flour into raisin mixture & beat until smooth."", ""Add dissolved soda last. Pur into greased floured 13x9 [am & bale 50-55 min."", ""at  350 degrees."", ""It may also be cooked in a tube pan."", ""Serve with whipped cream or caramel frosting."", 
""Combine 3/4 cup of brown sugar 1/2 cup of water 1/2 tsp salt in a saucepan."", ""Cook 6 min."", ""stirring often."", ""Cool to lukewarm and stir in 3 Tbsp."", ""of butter."", ""Then gradually stir in 21/4 cups of sifted confectionery sugar, beating until smooth."", ""Stir in 1 teas."", ""vanilla and spread on cake. You will be surprised how good it taste with such little ingredients."")"
198,Chinese Hot and Sour Pork Soup,1545,Nancy Van Ess,NA,PT40M,PT40M,Make and share this Chinese Hot and Sour Pork Soup recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/19/8/picICZ80k.jpg""",Pork,"c(""Meat"", ""Chinese"", ""Asian"", ""< 60 Mins"")","c(""8"", ""1/4"", ""2"", ""2"", ""3/4"", ""1/2"", ""2"", ""1/2"", ""1/2"", ""1/2"", ""1"", ""1"", ""1"", ""1/4"", ""1"", ""1/4"", NA)","c(""soy sauce"", ""white pepper"", ""egg substitute"", ""cornstarch"", ""bamboo shoot"", ""water chestnut"", ""carrot"", ""shiitake mushroom"", ""cake tofu"", ""white vinegar"", ""scallion"")",5,52,368.7,13,2.9,1459.3,32.1,3,10.5,31.6,4,NA,"c(""Bring stock to a simmer."", ""Add soy sauce, pork, mushrooms and chile paste. Simmer  for 10 minute."", ""Add pepper, vinegar, bamboo shoots, water chestnuts, fungus and  tofu."", ""Simmer 5 minute."", ""Mix cornstarch with 2 tablespoons water and add."", ""Bring back to simmer and pour  the eggs in a very thin stream over the surface. Let stand for 10 sec. before  stirring in the sesame oil."", ""Serve with a garnish of chopped scallions."", ""NOTE: The pepper, chile paste and vinegar can be varied for taste. I also omit the pork and use less egg.""
)"
199,Citrus Glazed Barbecued Pork Loin,39547,Julesong,PT35M,PT15M,PT50M,Make and share this Citrus Glazed Barbecued Pork Loin recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/19/9/picyeMlI7.jpg""",Pork,"c(""Meat"", ""Free Of..."", ""< 60 Mins"", ""Oven"")","c(""2"", ""1"", ""4"", ""1"", ""1"", ""1"", ""2"", ""2"", ""2"", ""6"", ""2"", NA, ""3"", ""4"", ""2"", ""2"")","c(""canola oil"", ""onion"", ""garlic"", ""chipotle pepper"", ""arbol chile"", ""cracked black pepper"", ""Worcestershire sauce"", ""barbecue sauce"", ""lemons"", ""kosher salt"", ""olive oil"", ""kosher salt"", ""cracked black pepper"")",5,5,835.8,50.8,13.1,3187.2,47,2.6,30.9,46.7,6,NA,"c(""Preheat oven to 350 degrees."", ""In a small saucepot add canola oil and saute onions and garlic until translucent."", ""Add chipotle and arbol chilies and continue to cook until chiles start to toast."", ""Add cracked black pepper and deglaze with Worcestershire sauce and orange juice; reduce until starts to thicken."", ""Then add in your favorite barbecue sauce, reduce to low heat, and simmer for about 15 minutes."", ""Season with hot sauce, lemon juice and to taste with salt.  Strain barbecue sauce and set aside."", 
""On a large sheet pan rub the pork loin with olive oil and season with salt and cracked pepper."", ""Roast in a 350 degree oven (basting with the citrus glaze about every 15 minutes) until the internal temperature is about 140 degrees."", ""Remove from oven and let meat set for about 5 minutes, slice, and enjoy!"")"
200,Citrus Chicken,146310,CoffeeMom,PT4H30M,PT10M,PT4H40M,Make and share this Citrus Chicken recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/0/picj7Zloz.jpg""",Chicken Breast,"c(""Chicken"", ""Poultry"", ""Meat"", ""Weeknight"", ""Broil/Grill"", ""Oven"")","c(""4"", NA, ""1/4"", ""2"", ""2"", ""1"", ""1"", ""1/2"")","c(""chicken breast halves"", ""lemon juice"", ""lime juice"", ""sugar"", ""dried oregano"")",5,15,167.7,10.2,2.4,46.1,3.6,0.1,2.2,15.3,4,NA,"c(""Rinse chicken; pat dry."", ""Sprinkle with salt and pepper."", ""Place chicken in plastic bag set in shallow dish."", ""For marinade, combine lemon, lime, and orange juices, oil,  sugar and oregano in small bowl."", ""Pour over chicken; seal bag."", ""Marinate in  refrigerator 4 to 24 hours, turning occasionally."", ""Drain chicken, reserving marinade."", ""Grill chicken on rack of uncovered grill directly over medium coals  12 to 15 minutes or until tender and no longer pink inside, turning once and brushing  occasionally with marinade during first half of cooking."", 
""Or, broil on unheated rack of broiler pan 4 to 5 inches from heat 12 to 15 minutes, turning once and  brushing occasionally with marinade during first half of cooking."", ""Discard any remaining marinade."")"
201,Citrus Baked Halibut,1549,Dave5003,PT30M,PT45M,PT1H15M,Make and share this Citrus Baked Halibut recipe from Food.com.,character(0),Halibut,"c(""High Protein"", ""Healthy"", ""Free Of..."", ""High In..."", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""2"", ""1"", ""4"", ""1/4"", ""1"", ""1/2"", ""1/4"", ""1/2"", ""2"")","c(""halibut steaks"", ""butter"", ""onion"", ""garlic cloves"", ""fresh parsley"", ""salt"", ""black pepper"", ""fresh lemon juice"")",4.5,4,755,22.2,8.8,918,36.8,1.9,29.4,97.7,2,NA,"c(""OVEN COOKING:"", ""Rinse halibut in cold water and dry using paper toweling."", ""Arrange  halibut in a 9\"" x 13\"" oven-proof baking dish."", ""Preheat oven to 400 degrees Fahrenheit."", ""In a frying pan, add butter, onion and garlic. Saute until translucent."", ""Remove from heat; stir in parsley, orange rind, salt and pepper."", ""Spread mixture over  halibut steaks."", ""In a small bowl, mix together orange juice and lemon juice."", ""Sprinkle juice over steaks, but be careful not to wash away the onion/garlic  mixture."", 
""Bake fish in preheated 400 degree Fahrenheit oven for 20 to 22 minutes, turning over  at about 10 minutes of cooking time."", ""Continue cooking until time expires or until fish flakes easily with a fork."", ""DO NOT OVERCOOK FISH."", ""Spoon hot juices  over fish."", ""Serve at once."", ""MICROWAVE COOKING:"", ""Prepare and arrange fish and onion/garlic as above."", ""Reduce orange juice by 2 tablespoons."", ""Cover fish with a clear plastic wrap vented."", ""Cook on HIGH (full power) for 4 minutes."", ""Turn fish over and cook for an additional 3 to 4 minutes on HIGH (full power) or until fish flakes easily with  a fork."", 
""Spoon juices over fish and serve at once."", ""If desired, serve with Tartar Sauce."")"
203,Chinese Plum Sauce,1533,Dancer,PT1H45M,PT10M,PT1H55M,Make and share this Chinese Plum Sauce recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/3/picOx4nYS.jpg""",Sauces,"c(""Plums"", ""Fruit"", ""Chinese"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Free Of..."", ""Weeknight"", ""< 4 Hours"")","c(""8"", ""1"", ""1"", ""1"", ""1"", ""3/4"", ""1/2"", ""1"", ""1/2"", ""1/2"", ""1/4"", ""1/4"")","c(""plums"", ""onion"", ""water"", ""gingerroot"", ""garlic"", ""granulated sugar"", ""rice vinegar"", ""cider vinegar"", ""salt"", ""cinnamon"", ""cayenne pepper"", ""clove"")",4.5,16,316.1,1,0.1,295.1,79.7,5.6,71.9,2.8,NA,4 cups,"c(""In large heavy saucepan, bring plums, onions, water, ginger and garlic to boil over medium heat; cover, reduce heat to low and simmer, stirring occasionally, until plums and onions are very tender, about 30 minutes."", ""Press through food mill or sieve and return to clean pan; stir in sugar, vinegar, coriander, salt, cinnamon, pepper and cloves."", ""Bring to boil, stirring; reduce heat to low and simmer until mixture reaches consistency of applesauce, about 45 minutes."", ""Fill and seal jars; process in boiling water bath for 30 minutes."", 
""Makes about 4 cups"")"
204,Chinese Meatballs,1601,Gilcat2,PT48M,PT1H,PT1H48M,Make and share this Chinese Meatballs recipe from Food.com.,character(0),Pork,"c(""Meat"", ""Chinese"", ""Asian"", ""Weeknight"", ""< 4 Hours"")","c(""1"", ""1/4"", ""1/4"", ""1"", ""1"", ""3"", ""1"", ""1/2"", ""1"", ""3"", ""1"", ""2"", ""1 1/2"", ""1"", ""1"")","c(""shrimp"", ""water chestnut"", ""green onion"", ""soy sauce"", ""white wine"", ""salt"", ""sugar"", ""cornstarch"", ""egg"", ""chicken broth"", ""napa cabbage"")",5,7,230.3,11.1,2.6,1114.8,7,0.3,1.4,23.9,6,NA,"c(""Combine pork, shrimp, water chestnuts, ginger, green onion, 1 Tbsp soy sauce, wine, salt, 1/2 tsp sugar, 1 Tbsp cornstarch, and egg."", ""Make twelve meatballs."", ""Heat oil in wok."", ""Add meatballs; cook 6-8 minutes, until browned, stirring occasionally."", ""Transfer meatballs to 5-qt saucepan; discard drippings."", ""Add chicken broth, 2 Tbsp soy sauce and 1/2 tsp sugar."", ""Bring to a boil."", ""Reduce heat to low, cover, and simmer 30 minutes."", ""Meanwhile, core cabbage.  Cut base of leaves into 2\"" squares."", 
""Cut leafy tops in half."", ""Place over meatballs; cover and simmer 10 minutes more.  Transfer meatballs and cabbage to serving platter."", ""Blend 2 Tbsp cornstarch and 3 Tbsp water, and stir into pan juices cooking until slightly thickened."", ""Add sesame oil and serve over meatballs."")"
205,Cinnamon Curry Rice,1606,kai8710,NA,PT15M,PT15M,Make and share this Cinnamon Curry Rice recipe from Food.com.,character(0),Rice,"""< 15 Mins""","c(""250"", ""2"", ""2"", ""1"", ""1"", ""2"", ""2"", ""3"", ""4"", ""4"", ""2"", NA, ""310"", ""15"")","c(""onions"", ""potatoes"", ""carrot"", ""apple"", ""curry powder"", ""flour"", ""garlic"", ""water"", ""butter"", ""rice"", ""cinnamon"")",5,1,3892.1,94.2,39.2,630.4,647.4,42.6,39.6,110.7,NA,1 batch,"c(""Bring cinnamon to boil in 2 cups water, simmer covered until reduced to 1 cup;  strain, discard pulp, reserve broth."", ""Cook enough rice for 5 persons."", ""Heat butter in a wok, add flour and stir well to mix and thicken; then add curry powder and  stir well to mix; then add a little stock or water and mix well; return to boil, add carrot, potatoes, and apple, cover, simmer on low heat."", ""In a separate wok or pan, stir-fry sliced pork quickly in a little oil along with garlic."", ""Remove and  reserve. When carrots and potatoes are almost done, add cinnamon broth, pork and onions to the pot, return to boil, simmer for a few minutes, then serve over  rice.""
)"
206,Chocolate Almond Scones,97901,Zaney1,PT10M,PT40M,PT50M,Make and share this Chocolate Almond Scones recipe from Food.com.,character(0),Scones,"c(""Quick Breads"", ""Breads"", ""High In..."", ""< 60 Mins"", ""Oven"")","c(""3 1/2"", ""5"", ""2"", ""1"", ""4"", ""3"", ""2"", ""3/4"", ""1"", ""1/2"")","c(""all-purpose flour"", ""baking powder"", ""sugar"", ""salt"", ""butter"", ""eggs"", ""chocolate chips"")",5,1,375,21.1,10.9,443.9,41,2.5,10.3,7.6,12,NA,"c(""Preheat oven to 425 degrees Fahrenheit."", ""Combine flour, baking  powder, sugar and salt."", ""Cut in  butter until it resembles course meal."", ""Add 2  eggs (1 egg is reserved for later use), almond extract and cream."", ""Stir until  soft dough forms; mix in chocolate  chips and toasted almonds."", ""Pat out dough until 3/4  inch thick."", ""Cut into diamond shape; brush  with reserved egg."", ""Place on baking  pan coated with cooking spray."", ""Bake for 10  minutes until lightly browned."", ""Serve warm.""
)"
207,Cinnamon Apple Salad,1552,Ron  Joyce Ripple S,NA,PT20M,PT20M,Make and share this Cinnamon Apple Salad recipe from Food.com.,character(0),Apple,"c(""Fruit"", ""< 30 Mins"")","c(""1/2"", ""1"", ""1"", ""1"", ""1"", ""1/2"", ""1/2"", ""1/4"")","c(""boiling water"", ""lemon gelatin"", ""applesauce"", ""cream cheese"", ""mayonnaise"", ""pecans"", ""celery"")",5,1,237,17.4,5.9,228.8,19.2,1,10.1,3,NA,9,"c(""In a bowl, dissolve candies in water (keep warm until melted).  Add gelatin and stir to dissolve.  Stir in the applesauce and pour half into an 9\"" square pan that has been lightly coated with nonstick cooking spray."", ""Refrigerate until firm."", ""Cover and set remaining gelatin mixture aside at room temperature.  Meanwhile, combine remaining ingredients and spread over chilled gelatin mixture.  Carefully pour remaining gelatin mixture over cream cheese layer."", ""Chill overnight. Yield: 9 servings This recipe was sent to Reminisce magazine by Lisa Andis.""
)"
208,Chunky Tomato Cheese Pie,1559,Will Parkinson,PT40M,PT35M,PT1H15M,Make and share this Chunky Tomato Cheese Pie recipe from Food.com.,character(0),Cheese,"c(""High In..."", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""5"", ""9"", ""2"", ""1/2"", ""2"", ""1"", ""2"", ""1/2"")","c(""tomatoes"", ""cheddar cheese cubes"", ""all-purpose flour"", ""sugar"", ""salt"", ""cheddar cheese"")",5,2,444.6,28.8,14,1340.5,29.4,2.2,5.7,17.6,6,NA,"c(""Preheat oven to 375 degrees Fahrenheit."", ""Cut 4 of tomatoes into cubes; slice remaining tomato."", ""On a lightly floured surface roll out pastry; fit into a 9-inch pie pan; flute edges."", ""In a large bowl combine tomato cubes, cheese cubes, bread crumbs, flour, sugar and salt. Toss until well blended."", ""Spoon into pie shell."", ""Bake 30 minutes until cheese cubes melt and tomato cubes are soft."", ""Remove from oven and garnish with tomato slices."", ""Add cheese strips."", ""Return to oven."", ""Bake 10 minutes longer or until cheese is melted and tomatoes are soft.  Cut into wedges and serve.""
)"
209,Chocolate Bread and Butter Pudding,1543,Doreen Randal,PT45M,PT30M,PT1H15M,"I copied this out of a  magazine yesterday while at the hairdresser, being made more beautiful (Grin)",character(0),Dessert,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""6"", ""50"", ""1/3"", ""2"", ""2"", ""1/4"", ""1/4"", ""1"")","c(""butter"", ""chocolate chips"", ""eggs"", ""milk"", ""sugar"", ""sherry wine"", ""vanilla"")",3,1,433.4,22.4,12.7,378.1,46.8,1.7,22.1,10.7,4,NA,"c(""Cut crusts from bread."", ""Butter and bread, cut into triangles and layer with chocolate in a ovenproof dish."", ""Beat eggs, milk, sugar, sherry and vanilla together and pour over the bread."", ""Leave to stand for 15 minutes to fully absorb liquid."", ""Heat oven to 160 C."", ""Bake for 30 minutes until golden and set.  Dust with icing sugar to serve. Hope it tastes good."")"
